model,benchmark_value,TP,TN,FP,FN,AUC,training_set,val_set,loss,optimizer,lr,epochs,batch_size,balance,fft_len,fft_overlap,chunks,image_size,val_ratio,resampling,BENCHMARK_AUC,VAL_AUC_MAX,AUC_MAX,history_file,configfile
src.cnn.models.ga.5.model_2,72.0,147.0,56.0,48.0,24.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.01,89,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7792679071426392,0.7897266149520874,0.8025818467140198,a779b2d2-f388-4e46-8ccf-900b43834f24.json,config_2.yaml
src.cnn.models.ga.5.model_3,76.0,131.0,68.0,36.0,40.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.01,89,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.763860821723938,0.7640856504440308,0.799571692943573,e98e6ae2-011e-42fd-b55c-a6fd15996324.json,config_3.yaml
src.cnn.models.ga.5.model_4,78.0,151.0,46.0,58.0,20.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.01,89,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7426338791847229,0.7510683536529541,0.7790402770042419,cf567ab0-176a-46e6-8b8e-6328d0ae6c63.json,config_4.yaml
src.cnn.models.ga.5.model_5,78.0,138.0,59.0,45.0,33.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.01,89,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7625955939292908,0.7625955939292908,0.7664840221405029,72f61e90-c491-4954-b171-ba05347a4756.json,config_5.yaml
src.cnn.models.ga.5.model_6,88.0,120.0,67.0,37.0,51.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_focal_crossentropy,RMSprop,0.0001,202,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7121850848197937,0.7691183686256409,0.8447778820991516,96c8c541-a8a2-405e-8181-d1bb6e61c53b.json,config_6.yaml
src.cnn.models.ga.5.model_7,78.0,131.0,66.0,38.0,40.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_focal_crossentropy,RMSprop,0.0001,202,37,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7276765704154968,0.7378824353218079,0.8869494795799255,6fab88df-ebdc-47a9-9e06-6008b0d6a14e.json,config_7.yaml
src.cnn.models.ga.5.model_8,83.0,117.0,75.0,29.0,54.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_focal_crossentropy,RMSprop,0.0001,202,37,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7300944328308105,0.7431679964065552,0.8710028529167175,527ae91c-3c1e-48be-9091-02014bf1a335.json,config_8.yaml
src.cnn.models.ga.5.model_9,85.0,128.0,62.0,42.0,43.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_focal_crossentropy,RMSprop,0.0001,202,37,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7375168204307556,0.7425214052200317,0.8182931542396545,2bb7fe75-dee0-4f02-96cb-e1fd5a6e7358.json,config_9.yaml
src.cnn.models.ga.5.model_10,84.0,127.0,64.0,40.0,44.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_focal_crossentropy,Adagrad,0.01,393,8,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7386977672576904,0.7425776124000549,0.7363044023513794,186707c5-0cb4-4b7a-89df-4d752e1d5762.json,config_10.yaml
src.cnn.models.ga.5.model_11,77.0,146.0,52.0,52.0,25.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.01,89,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7454172372817993,0.7539923787117004,0.789620041847229,6ea2300a-b343-47bb-908b-ce5a2f459381.json,config_11.yaml
src.cnn.models.ga.5.model_12,77.0,142.0,56.0,48.0,29.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.01,89,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7483412027359009,0.7533738613128662,0.7980768084526062,c82a52e0-d8c5-432a-9488-984a34172661.json,config_12.yaml
src.cnn.models.ga.5.model_13,78.0,116.0,81.0,23.0,55.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.01,89,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7655476331710815,0.7655476331710815,0.8816615343093872,770860c3-cee1-429d-9ea6-b17463ec66f5.json,config_13.yaml
src.cnn.models.ga.5.model_14,77.0,126.0,72.0,32.0,45.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.01,89,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7582096457481384,0.763298511505127,0.7808191180229187,5ed3f666-42f9-4647-93df-3523eb1de1af.json,config_14.yaml
src.cnn.models.ga.5.model_15,85.0,157.0,33.0,71.0,14.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.01,89,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7246401309967041,0.7396535873413086,0.7231667041778564,d22a860d-f22d-4818-a318-06701bf96e38.json,config_15.yaml
src.cnn.models.ga.5.model_16,76.0,129.0,70.0,34.0,42.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.01,89,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.776512622833252,0.7818544507026672,0.8097791075706482,3a66a7b7-c678-4a6e-9452-4e1ccf4572ce.json,config_16.yaml
src.cnn.models.ga.5.model_17,76.0,143.0,56.0,48.0,28.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.01,89,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7497469782829285,0.7557917833328247,0.8278158903121948,0acbac80-86ca-4810-b269-7fdb62dd8806.json,config_17.yaml
src.cnn.models.ga.5.model_18,89.0,146.0,40.0,64.0,25.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.01,89,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7061684727668762,0.7249775528907776,0.7462006211280823,e2a97021-e7c3-48d5-86e9-a5021625838f.json,config_18.yaml
src.cnn.models.ga.5.model_19,80.0,164.0,31.0,73.0,7.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.01,89,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7440114617347717,0.7477507591247559,0.7463523149490356,82e53000-5143-4700-ae77-7210c214a428.json,config_19.yaml
src.cnn.models.ga.5.model_20,88.0,153.0,34.0,70.0,18.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.01,89,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7110604643821716,0.7452766299247742,0.7121548652648926,74897763-7290-4d7d-8825-c453a1f4b3de.json,config_20.yaml
src.cnn.models.ga.5.model_21,84.0,147.0,44.0,60.0,24.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_focal_crossentropy,RMSprop,0.0001,202,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7117352485656738,0.7568038702011108,0.8154774904251099,acc9d51c-c089-4a64-80d2-096cfd168a37.json,config_21.yaml
src.cnn.models.ga.5.model_22,79.0,155.0,41.0,63.0,16.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_focal_crossentropy,RMSprop,0.0001,202,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7559885382652283,0.7575910687446594,0.8044288158416748,68a373f1-3043-4b15-b238-c059d0f5f538.json,config_22.yaml
src.cnn.models.ga.5.model_23,85.0,125.0,65.0,39.0,46.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_focal_crossentropy,RMSprop,0.0001,202,37,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7194106578826904,0.7400753498077393,0.9999251365661621,6de33e2b-76f3-4101-a550-9b584f83a9c6.json,config_23.yaml
src.cnn.models.ga.5.model_24,86.0,119.0,70.0,34.0,52.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_focal_crossentropy,RMSprop,0.0001,202,37,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7186797261238098,0.7351832985877991,0.8975411057472229,13815c32-9de5-4343-aa04-d4701bb3157b.json,config_24.yaml
src.cnn.models.ga.5.model_25,82.0,135.0,58.0,46.0,36.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_focal_crossentropy,RMSprop,0.0001,202,37,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7434773445129395,0.7465980052947998,0.9228771328926086,cae0a9a9-d51c-4f57-81ea-15ea1f441c00.json,config_25.yaml
src.cnn.models.ga.5.model_26,87.0,146.0,42.0,62.0,25.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_focal_crossentropy,RMSprop,0.0001,202,37,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.6900584697723389,0.6956533789634705,0.8500552177429199,921d3638-5dbc-4226-aeaa-b840106c971f.json,config_26.yaml
src.cnn.models.ga.5.model_27,78.0,143.0,54.0,50.0,28.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_focal_crossentropy,RMSprop,0.0001,202,37,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7540485858917236,0.7639732360839844,0.8686335682868958,05f6b78a-cdfd-4480-af19-5a4a239f787e.json,config_27.yaml
src.cnn.models.ga.5.model_28,83.0,156.0,36.0,68.0,15.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_focal_crossentropy,RMSprop,0.0001,202,37,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7154746055603027,0.7314159274101257,0.9712072610855103,83e8339e-7664-41ef-ab19-488f46d71744.json,config_28.yaml
src.cnn.models.ga.5.model_29,87.0,141.0,47.0,57.0,30.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_focal_crossentropy,Adagrad,0.01,393,8,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.720225989818573,0.7438427805900574,0.7114002108573914,aca6e7e1-87b4-4c32-a701-2317b9a6bf66.json,config_29.yaml
src.cnn.models.ga.5.model_30,82.0,151.0,42.0,62.0,20.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_focal_crossentropy,Adagrad,0.01,393,8,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7348177433013916,0.738894522190094,0.7019601464271545,671b55f7-c519-4c8e-9daf-b1a467b675aa.json,config_30.yaml
src.cnn.models.ga.5.model_31,104.0,171.0,0.0,104.0,0.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_focal_crossentropy,Adam,1e-05,430,105,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.5,0.5569894313812256,0.5250394940376282,467d225f-b841-47ff-ac5c-8049e17c2d05.json,config_31.yaml
src.cnn.models.ga.5.model_32,104.0,171.0,0.0,104.0,0.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,RMSprop,0.001,506,38,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.5,0.6324223875999451,0.9118985533714294,bd68d34c-4883-436a-a9e3-a53511eafe97.json,config_32.yaml
src.cnn.models.ga.5.model_33,171.0,0.0,104.0,0.0,171.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,SGD,0.0001,53,112,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.5,0.5,0.5,a0479b2f-d29d-49d8-b862-ad76b50ddeb5.json,config_33.yaml
src.cnn.models.ga.5.model_34,121.0,112.0,42.0,62.0,59.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adam,0.0001,231,61,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.5794534683227539,0.5863416194915771,0.5723473429679871,f95bbdb6-2ba0-40b8-b94d-b59d410683f5.json,config_34.yaml
src.cnn.models.ga.5.model_35,101.0,163.0,11.0,93.0,8.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,1e-05,488,47,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.50267094373703,0.5369433164596558,0.5257114768028259,d03456e6-dea2-4725-b09f-ea1a3ae84ead.json,config_35.yaml
src.cnn.models.ga.5.model_36,104.0,171.0,0.0,104.0,0.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.0001,37,68,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.5,0.5,0.529030978679657,ea88e083-ef16-4565-b0c2-aff5219b8fba.json,config_36.yaml
src.cnn.models.ga.5.model_37,104.0,171.0,0.0,104.0,0.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.001,43,100,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.5,0.5,0.5069501399993896,03bdc0b6-35e1-4074-98be-b362582128cf.json,config_37.yaml
src.cnn.models.ga.5.model_38,104.0,171.0,0.0,104.0,0.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_focal_crossentropy,Adagrad,0.001,56,102,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.5,0.5481894016265869,0.5652902126312256,dfb3c8c8-2c80-4b54-8055-40ca4024c66e.json,config_38.yaml
src.cnn.models.ga.5.model_39,171.0,0.0,104.0,0.0,171.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_focal_crossentropy,Adagrad,0.0001,196,122,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.5,0.5068882703781128,0.523264467716217,400636d0-ef5a-45c8-a5c5-6b0e9a5abc59.json,config_39.yaml
